,id,Comment_1,Comment_2,Comment_3,Comment_4,Comment_5,Comment_6,Comment_7,Commnet_8
328,00118331,"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
329,00149707,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],['Conscientious about classroom responsibilities--'],[]
330,00117825,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Needs to participate more in class'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']"
331,00130915,['Improvement noted--'],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete work--'],"['1/30/20 Laz was missing many assignments this marking period. He never completed one project (Timeline), and the other one was so late it received only 30 points. He also never handed in a writing piece that was worth a test grade.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
332,00148283,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Needs to participate more in class'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
333,00139912,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
334,00153227,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
335,00117528,['Samuel needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Samuel to jmoreno@ucboe.us.-- Samuel necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Samuel a jmoreno@ucboe.us.'],[''],['Poor test scores--'],[''],['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--']
336,00117019,['Excessive lateness--'],['Poor test scores--'],['Incomplete work--'],['Unprepared for class--'],[''],[''],['Inattentiveness in class--'],['']
337,00155705,[''],[''],['Poor test scores--'],['Poor test scores--'],['Improvement noted--'],[''],['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
338,00118476,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']"
339,00117911,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Inattentiveness in class--'],['Poor class attendance--']
340,00145094,['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],['Conscientious about classroom responsibilities--'],[''],['Inattentiveness in class--'],['']
341,00132193,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],['Needs to participate more in class'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
342,00122966,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
343,00117790,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
344,00115950,['Improvement noted--'],['Poor class attendance--'],['Incomplete work--'],[''],[''],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
345,00123329,"['Demonstrates above average ability, motivation and attitude in this class--']",['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],['Conscientious about classroom responsibilities--'],[''],['']
346,00118793,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[''],['Inattentiveness in class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
347,00116418,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--']
348,00117795,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Unprepared for class--'],['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
349,00122908,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Parent conference requested--'],"['Demonstrates above average ability, motivation and attitude in this class--']"
350,00118185,['Parent conference requested--'],['Poor class attendance--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Needs to stop playing video games in class and also make up tests'],['Parent conference requested--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
351,00118271,[''],[''],[''],[''],[''],[''],[''],[]
352,00127526,['Parent conference requested--'],['Incomplete homework--'],[''],['Unprepared for class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
353,00153232,['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[]
354,00115897,['Poor class attendance--'],['Conscientious about classroom responsibilities--'],['Incomplete work--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],['']
355,00118999,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],['Incomplete work--'],['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
356,00117675,"['Demonstrates above average ability, motivation and attitude in this class--']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--']
357,00117484,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
358,00153712,[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[]
359,00117731,['Needs to participate more in class'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],['']
360,00148905,[''],['Incomplete work. A missing project- El folleto turístico.'],[''],['Conscientious about classroom responsibilities--'],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['Conscientious about classroom responsibilities--']
361,00160014,['Demonstrates outstanding effort--'],['Demonstrates outstanding effort--'],['Incomplete homework--'],[''],['Incomplete work--IXL'],['Unprepared for class--'],['Poor test scores--'],[]
362,00123207,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Can do better'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
363,00138184,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
364,00117826,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work/homework/ projects--']
365,00115508,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[''],['Conscientious about classroom responsibilities--'],"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
366,00141380,['Ahmed needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Ahmed to jmoreno@ucboe.us.-- Ahmed necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Ahmed a jmoreno@ucboe.us.'],['Poor class attendance--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Excessive lateness--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
367,00117633,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Needs to come for tutoring.'],['']
368,00146169,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
369,00144847,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Poor class attendance--'],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
370,00150889,['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],['Incomplete homework--'],['Poor test scores--'],['Incomplete work--'],['']
371,00118196,['Poor class attendance--'],['Parent conference requested--'],['Inattentiveness in class--'],[''],['Poor class attendance--'],['Unprepared for class--'],['Student is currently on home instruction.'],['']
372,00115777,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],[''],[''],[''],[''],['']
373,00158634,['Poor test scores--'],['Incomplete work. A missing project- El folleto turístico.'],['Conscientious about classroom responsibilities--'],[''],['Incomplete work--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
374,00122638,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],['Incomplete work--']
375,00115520,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],['Incomplete homework--'],[''],['Poor class attendance--'],['']
376,00151310,['Poor test scores--'],['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",['Conscientious about classroom responsibilities--'],[]
377,00140283,['Conscientious about classroom responsibilities--'],[''],['Giovanni needs extra help both in content and time management. Tutoring is offered after school and my door is always opened to help. Please reach out to me if you have specific questions about Giovanni to jmoreno@ucboe.us.-- Giovanni necesita ayuda adicional tanto en el contenido como en la gestión del tiempo. Se ofrece tutoría después de la escuela y mi puerta siempre está abierta para ayudar. Comuníquese conmigo si tiene preguntas específicas sobre Giovanni a jmoreno@ucboe.us.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
378,00135159,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],['Inattentiveness in class--'],[''],['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],['']
379,00153230,['Conscientious about classroom responsibilities--'],['Improvement noted--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete work--'],['Conscientious about classroom responsibilities--'],[]
380,00127459,['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
381,00116735,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Needs to participate more in class'],[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],['Incomplete homework--'],['Incomplete homework--']
382,00144264,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Demonstrates above average ability, motivation and attitude in this class--']",[]
383,00159116,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['Demonstrates outstanding effort--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],[]
384,00117803,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
385,00117788,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],['Conscientious about classroom responsibilities--'],['']
386,00156868,['Inattentiveness in class--'],['Incomplete work. A missing project- El folleto turístico.'],['Conscientious about classroom responsibilities--'],[''],['Incomplete work--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
387,00150620,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['Improvement noted--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],[]
388,00118509,[''],[''],[''],[''],[''],[''],[''],[]
389,00117756,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],['Incomplete homework--'],['Incomplete work--'],['Unprepared for class--']
390,00117401,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Conscientious about classroom responsibilities--'],['Demonstrates outstanding effort--']
391,00118919,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],['Poor class attendance--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['12/12/19 Derick has a number of missing assignments, one of which was a project. This has brought his grade down a lot. He has shown improvements in the areas of attention and classwork, and has been keeping up in class. However, he needs to do the homework and get it handed in. He is a great kid, and very bright, but his work habits, and his attitude towards work, need to improve quite a bit.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--']
392,00149282,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",[''],['Incomplete work--IXL'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
393,00128308,['Poor test scores--'],[''],['Conscientious about classroom responsibilities--'],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
394,00127057,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
395,00149414,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[]
396,00159003,['Incomplete homework--'],"['Jordan is showing improvements in his attention, his ability to follow the lesson and his work. He puts in good effort, but must be sure to check Google Classroom every day and also review his notes daily, as his recall is an area of weakness. However, during a recent quiz review, he showed better recall than ever before, and told me he had studied. This was wonderful to see, and I hope he continues to put in the kind of effort that we have seen lately!!']",['Poor class attendance--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
397,00128468,['Incomplete work--'],['Poor test scores--'],['Inattentiveness in class--'],[''],[''],[''],['Student can show more effort.- Estudiante puede mostrar mejor esfuerzo.'],['']
398,00152014,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--']
399,00117888,['Unprepared for class--'],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Incomplete work--'],[''],['Student can show more effort and attentiveness.- Estudiante puede mostrar mejor esfuerzo y puede poner mas atencion a la clase.'],['']
400,00118389,['Unprepared for class--'],['Conscientious about classroom responsibilities--'],['Incomplete work--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Could do better. Should make up work when it is missing on time.'],['Inattentiveness in class--']
401,00117677,['Unprepared for class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
402,00117863,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Poor test scores--']
403,00115532,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work--'],['Poor class attendance--'],['Incomplete work--'],['Incomplete homework--'],[''],['Poor test scores--'],['Poor class attendance--']
404,00126684,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--']
405,00128155,['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
406,00159034,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",['Poor test scores--']
407,00141231,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Conscientious about classroom responsibilities--'],['']
408,00159004,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
409,00152041,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",['Needs to participate more in class'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],['']
410,00155922,['Inattentiveness in class--'],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],[''],['Unprepared for class--'],['']
411,00115534,['Could definitely earn As if he tried.'],[''],['Demonstrates outstanding effort--'],[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
412,00158990,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Demonstrates above average ability, motivation and attitude in this class--']",['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
413,00117726,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],[''],['Student can show more effort and attentiveness.- Estudiante puede mostrar mejor esfuerzo y puede poner mas atencion a la clase.'],['']
414,00148880,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
415,00158054,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Demonstrates outstanding effort--'],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--']
416,00150867,['Conscientious about classroom responsibilities--'],"['Demonstrates above average ability, motivation and attitude in this class--']",['Improvement noted--'],['Conscientious about classroom responsibilities--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],[]
417,00115539,['Conscientious about classroom responsibilities--'],[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
418,00138093,['Unprepared for class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor class attendance--']
419,00124084,[''],[''],[''],[''],[''],[''],[],[]
420,00159017,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
